92026,33.181543,-117.11136
92027,33.142706,-117.03049
92028,33.380359,-117.20605
92029,33.087868,-117.11558
92036,33.027570,-116.53109
92037,32.838761,-117.26159
92040,32.873849,-116.90477
92054,33.202463,-117.36077
92056,33.195354,-117.28232
92057,33.240926,-117.29851
92059,33.369249,-117.07236
92060,33.308217,-116.84710
92061,33.311881,-116.96499
92064,32.973645,-117.03701
92065,33.035844,-116.85130
92066,33.209313,-116.54244
92067,33.016492,-117.20264
92069,33.144908,-117.17128
92070,33.166768,-116.71061
92071,32.846810,-116.98983
92075,32.997543,-117.26087
92078,33.122029,-117.15605
92082,33.261748,-117.01027
92083,33.179587,-117.24461
92084,33.213309,-117.21474
92086,33.337152,-116.69355
92091,32.993541,-117.21311
92101,32.719601,-117.16246
92102,32.714992,-117.12537
92103,32.746018,-117.16715
92104,32.742892,-117.12774
92105,32.741256,-117.09510
92106,32.725900,-117.23079
92107,32.740900,-117.24434
92108,32.773600,-117.13785
92109,32.791246,-117.24343
92110,32.766482,-117.20077
92111,32.804972,-117.16871
92113,32.697402,-117.12001
92114,32.706954,-117.05420
92115,32.760300,-117.07031
92116,32.762350,-117.12246
92117,32.823865,-117.19966
92118,32.682727,-117.17441
92119,32.802250,-117.02431
92120,32.794449,-117.07221
92121,32.899996,-117.20722
92122,32.856447,-117.21143
92123,32.803799,-117.13595
92124,32.822815,-117.09844
92126,32.914346,-117.14116
92127,33.022384,-117.10694
92128,32.998855,-117.07054
92129,32.961014,-117.12510
92130,32.946776,-117.21918
92131,32.918035,-117.08438
92139,32.677286,-117.05241
92154,32.574398,-117.05633
92173,32.556264,-117.05057
92201,33.715271,-116.23500
92203,33.753070,-116.24688
92210,33.701290,-116.34148
92211,33.759409,-116.32317
92220,33.920803,-116.87897
92223,33.945265,-116.97590
92225,33.628333,-114.61905
92227,32.989750,-115.50475
92230,33.911404,-116.76834
92231,32.683491,-115.48277
92233,33.131764,-115.51208
92234,33.807761,-116.46473
92236,33.679872,-116.17656
92239,33.830029,-115.40124
92240,33.952303,-116.50804
92241,33.904371,-116.38634
92242,34.137179,-114.35823
92243,32.783359,-115.57746
92249,32.726931,-115.51245
92250,32.800259,-115.35369
92251,32.853471,-115.58942
92252,34.175926,-116.29137
92253,33.675373,-116.29649
92254,33.543836,-115.99404
92256,34.066626,-116.55951
92257,33.330929,-115.61583
92258,33.921502,-116.56703
92259,32.722049,-115.95998
92260,33.715672,-116.38496
92262,33.842984,-116.54344
92264,33.798669,-116.51887
92266,33.387467,-114.71352
92267,34.286985,-114.17251
92268,34.203249,-116.56565
92270,33.762944,-116.42249
92273,32.792631,-115.69162
92274,33.466287,-116.06880
92275,33.289347,-115.95650
92276,33.821318,-116.38023
92277,34.165696,-116.03343
92278,34.360235,-116.20964
92280,34.143497,-114.62411
92281,33.037061,-115.61940
92282,33.941487,-116.64506
92283,32.786759,-114.62591
92284,34.161795,-116.41246
92285,34.310390,-116.45012
92301,34.641695,-117.50803
92304,34.548138,-115.65796
92305,34.172474,-116.87593
92307,34.538622,-117.17729
92308,34.447959,-117.19222
92309,35.272950,-116.06504
92310,35.262763,-116.69452
92311,34.894181,-117.03636
92313,34.030714,-117.31174
92314,34.255388,-116.85442
92315,34.241295,-116.90328
92316,34.064062,-117.39432
92317,34.245607,-117.23000
92318,34.048544,-117.23274
92320,33.984551,-117.03767
92321,34.254199,-117.17563
92323,35.187237,-115.39727
92324,34.061931,-117.31995
92325,34.242567,-117.28654
92327,34.866837,-116.86379
92328,35.945641,-117.20296
92332,35.002240,-115.23936
92333,34.268344,-116.93842
92335,34.088911,-117.45213
92336,34.125147,-117.45818
92337,34.046992,-117.48100
92338,34.720285,-116.19820
92339,34.087114,-116.92300
92341,34.241477,-117.07449
92342,34.761696,-117.33444
92345,34.399992,-117.33999
92346,34.127160,-117.20073
92347,34.956205,-117.21994
92352,34.256290,-117.19132
92354,34.050764,-117.25327
92356,34.481229,-116.90601
92358,34.229288,-117.52082
92359,34.083512,-117.09688
92363,34.808718,-114.62664
92364,35.460190,-115.49467
92365,34.896333,-116.63644
92368,34.634147,-117.30614
92371,34.453465,-117.53392
92372,34.446540,-117.63411
92373,34.034714,-117.17305
92374,34.063264,-117.16888
92376,34.109511,-117.37617
92377,34.151243,-117.39873
92382,34.205626,-117.10499
92384,35.947562,-116.27037
92386,34.244448,-116.82962
92389,35.848556,-116.22627
92392,34.489466,-117.35321
92394,34.559650,-117.35773
92397,34.358760,-117.62752
92398,34.909491,-116.84058
92399,34.033564,-117.03776
92401,34.105079,-117.29075
92404,34.148560,-117.26298
92405,34.141659,-117.29722
92407,34.198189,-117.35826
92408,34.080662,-117.27357
92410,34.106965,-117.29750
92411,34.120510,-117.31760
92501,33.991181,-117.37074
92503,33.913550,-117.46052
92504,33.926315,-117.40937
92505,33.921765,-117.48812
92506,33.943615,-117.37239
92507,33.978965,-117.33646
92508,33.890313,-117.32122
92509,33.998751,-117.44695
92518,33.891084,-117.27260
92530,33.675893,-117.34946
92532,33.696543,-117.32470
92536,33.485978,-116.82004
92539,33.550550,-116.67362
92543,33.735420,-116.97401
92544,33.708843,-116.90948
92545,33.736743,-117.02170
92548,33.749656,-117.11706
92549,33.750795,-116.72562
92551,33.889035,-117.22046
92553,33.923243,-117.24211
92555,33.922823,-117.16837
92557,33.957957,-117.24833
92561,33.632049,-116.55878
92562,33.568617,-117.25264
92563,33.571185,-117.15362
92567,33.819818,-117.11778
92570,33.784051,-117.29812
92571,33.822068,-117.21514
92582,33.796153,-117.00046
92583,33.788491,-116.95125
92584,33.660350,-117.18987
92585,33.742936,-117.17432
92586,33.706020,-117.19740
92587,33.692876,-117.25038
92590,33.479467,-117.20933
92591,33.527750,-117.12056
92592,33.495343,-117.07657
92595,33.614385,-117.26080
92596,33.653216,-117.07986
92602,33.732970,-117.76932
92604,33.687620,-117.78852
92606,33.695576,-117.80588
92610,33.685479,-117.66690
92612,33.650813,-117.81771
92614,33.680408,-117.82592
92618,33.659639,-117.73948
92620,33.714889,-117.76330
92624,33.460727,-117.66467
92625,33.600172,-117.86823
92626,33.677224,-117.90863
92627,33.647028,-117.91506
92629,33.475302,-117.70327
92630,33.640223,-117.69108
92646,33.666269,-117.96930
92647,33.725167,-118.00509
92648,33.673468,-118.00243
92649,33.720017,-118.04614
92651,33.535325,-117.77192
92653,33.602823,-117.71295
92655,33.745166,-117.98569
92656,33.581533,-117.72474
92657,33.610717,-117.83250
92660,33.634821,-117.87453
92661,33.601822,-117.89966
92662,33.606271,-117.89243
92663,33.619221,-117.93087
92672,33.427078,-117.61401
92673,33.462927,-117.62414
92675,33.500843,-117.65866
92676,33.743168,-117.63563
92677,33.531938,-117.70250
92679,33.639227,-117.58518
92683,33.751418,-117.99392
92688,33.639994,-117.60351
92691,33.611272,-117.66681
92692,33.615462,-117.64093
92694,33.570763,-117.63463
92701,33.747017,-117.86248
92703,33.747067,-117.90433
92704,33.724167,-117.90623
92705,33.762117,-117.81828
92706,33.765916,-117.88139
92707,33.719118,-117.87143
92708,33.708618,-117.95629
92780,33.741651,-117.82127
92782,33.739571,-117.78618
92801,33.844814,-117.95381
92802,33.806965,-117.92594
92804,33.818165,-117.97304
92805,33.835665,-117.90807
92806,33.835465,-117.87362
